stage_id,stage_name,research_domain,hypothesis_id,hypothesis,prior_hypothesis_source,experiment_design,dataset_path,report_path,raw_row_count,raw_game_count,independent_sample_size,matched_set_count,seed_count,behavioral_regime_count,primary_outcome,comparison,control_condition,descriptive_effect,absolute_percentage_point_effect,effect_size_type,effect_size,confidence_interval,raw_p_value,adjusted_p_value,multiplicity_method,evidence_level,seed_robustness,regime_robustness,design_validity,engine_validity,distribution_shift_status,overfitting_status,leakage_status,conclusion_label,hypothesis_status,main_limitation,supersedes_stage_id,superseded_by_stage_id,next_hypothesis,source_commit,current_documentation_commit
R8,Final integrated data analysis,ML wolf-kill policy,H_R8_11,Frozen hybrid ML was harmful; ML should remain diagnostic.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/ml_optimization_stage2a/wolf_kill_primary_contrasts.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,200,200,200,200,stage_specific,stage_specific,wolf win rate,frozen_hybrid_50_50 vs existing_rule,stage_specific,harmful,-0.115,stage_specific,-0.115,"[-0.1804313418975384, -0.049568658102461624]",0.0010885382064742544,0.003265614619422763,ML Stage 2A live policy family,statistically_supported_harm,seed=reported; regime=reported,seed=reported; regime=reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,statistically_supported_harm,statistically_supported_harm,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,continuous ML control,H_R8_12,Continuous frozen ML is not recommended; evidence is diagnostic rather than deployable.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/ml_optimization_stage2b/stage2b_primary_contrasts.csv,results/final_integrated_analysis_stage_r8/r8_research_report.md,200,200,200,200,stage_specific,stage_specific,wolf win rate,continuous_frozen_ml vs existing_rule,stage_specific,harmful_direction_not_Holm_significant,-0.1,stage_specific,-0.1,"[-0.18451433823224417, -0.015485661767755829]",0.02862665550873788,0.11450662203495152,ML Stage 2B diagnostic policy family,promising_but_uncertain,seed=reported; regime=reported,seed=reported; regime=reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,audit_passed,promising_but_uncertain,promising_but_uncertain,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,seat-position folklore,H_R8_13,Edge-position folklore is unsupported after randomized role assignment.,results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/data_analysis/seer_position_game_level/analysis_report.md,results/final_integrated_analysis_stage_r8/r8_research_report.md,17500 games,17500 games,17500 games,not_applicable,stage_specific,stage_specific,village win rate and first-check wolf rate,edge_first vs random and role randomized seat balance,stage_specific,unsupported,edge_first first-check wolf 34.20% vs random 34.72%; adjusted village model OR 1.05,stage_specific,edge_first first-check wolf 34.20% vs random 34.72%; adjusted village model OR 1.05,OR CI 0.94 to 1.17,0.417,not_significant_after_correction,seat-position strategy family,no_supported_improvement,seed=reported; regime=not_reported,seed=reported; regime=not_reported,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,not_applicable,no_supported_improvement,no_supported_improvement,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8,Final integrated data analysis,engine symmetry,H_R8_14,"Replay and mirror validation support engine symmetry, not strategy superiority.",results/final_integrated_analysis_stage_r8/r8_final_hypothesis_registry.csv,analysis-only cross-stage synthesis,results/physical_direction_replay/physical_direction_replay_experiment_report.md,results/final_integrated_analysis_stage_r8/r8_research_report.md,8500 validation pairs,not_applicable,8500 validation pairs,not_applicable,stage_specific,stage_specific,match rate and divergence count,source versus exact/mirror replay,stage_specific,validation_passed,100% match rate; 0 divergences,stage_specific,100% match rate; 0 divergences,not_applicable,not_applicable,not_applicable,not_applicable,diagnostic_only,seed=not_applicable; regime=not_applicable,seed=not_applicable; regime=not_applicable,R8 sample-unit audited,seat-order and replay audits integrated,stage_specific,stage_specific,not_applicable,diagnostic_only,diagnostic_only,See R8 limitations registry.,stage_specific,,R9 final reporting and reproducibility package.,pending_current_stage_commit,pending_current_stage_commit
R8.1,Project-wide overfitting and selection-bias audit,research integrity,H_R81_overfitting_audit,"Final integrated conclusions require an audit for selection bias, seed reuse, outcome switching, and payoff sensitivity before final reporting.",R8 limitations and R8.1 prompt,Retrospective audit using frozen historical datasets and matched-set bootstrap resampling.,results/project_overfitting_audit_stage_r81/r81_validation_summary.csv,results/project_overfitting_audit_stage_r81/r81_research_report.md,audit registries and corrected R8 outputs,uses R6.1 30000 game-level rows for bootstrap,1000 matched sets per role module,1000 per role module,20 final R6.1 seeds audited,10 R6.1 regimes audited,selection stability and corrected recommendation status,R8 labels vs R8.1 audited labels,original R8 final interpretation,Seer and Witch descriptive best policies downgraded to replication-required candidates; Villager trust_weighted remains supported.,not_applicable,audit label change,2 of 5 role recommendations changed,bootstrap selection frequencies reported,not_applicable,not_applicable,inventory and corrected interpretation,LEVEL 4 - audit/synthesis,audited,audited,post-selection risk identified,unchanged from R8,audited,selection risk found and corrected,no raw gameplay leakage; post-test selection reuse found,post-selection risk found,audit supports correction,R8.1 is retrospective; R8.2 fresh-seed replication remains required.,R8,,Fresh-seed targeted replication will distinguish descriptive winners from durable defaults.,pending_current_stage_commit,pending_current_stage_commit
r82_villager_replication,R8.2 Targeted Independent Replication,role strategy replication,H_R82_villager,trust_weighted improves villager actor payoff over reference in an independent matched replication.,R8.1 replication priority registry,Targeted matched independent replication with frozen policy pair.,results/targeted_replication_stage_r82/r82_game_level_raw.csv,results/targeted_replication_stage_r82/r82_research_report.md,6000,6000,1000,1000,20,10,actor_payoff,trust_weighted vs reference,reference,0.152900,,paired dz,0.1542,"[0.0914, 0.2144]",0.0020,0.0060,Holm across three frozen primary R8.2 contrasts,LEVEL 5 - independent targeted replication,support_rate=0.9000,support_rate=0.8000,frozen scope; independent seeds; matched policy arms,uses existing R6.1 engine without mechanism changes,"same frozen R6.1 behavioral regimes, fresh seeds",independent replication,no hidden-information policy changes introduced,statistically supported improvement,hypothesis supported,Replicates only three load-bearing strategy pairs.,,,R9 can use replicated recommendations only if labels support them.,pending_current_stage_commit,pending_current_stage_commit
r82_seer_replication,R8.2 Targeted Independent Replication,role strategy replication,H_R82_seer,immediate_reveal improves seer actor payoff over private_only in an independent matched replication.,R8.1 replication priority registry,Targeted matched independent replication with frozen policy pair.,results/targeted_replication_stage_r82/r82_game_level_raw.csv,results/targeted_replication_stage_r82/r82_research_report.md,6000,6000,1000,1000,20,10,actor_payoff,immediate_reveal vs private_only,private_only,0.067350,,paired dz,0.0957,"[0.0237, 0.1110]",0.6234,0.6234,Holm across three frozen primary R8.2 contrasts,LEVEL 5 - independent targeted replication,support_rate=0.8500,support_rate=0.6000,frozen scope; independent seeds; matched policy arms,uses existing R6.1 engine without mechanism changes,"same frozen R6.1 behavioral regimes, fresh seeds",independent replication,no hidden-information policy changes introduced,promising but uncertain,hypothesis unresolved,Replicates only three load-bearing strategy pairs.,,,R9 can use replicated recommendations only if labels support them.,pending_current_stage_commit,pending_current_stage_commit
r82_witch_replication,R8.2 Targeted Independent Replication,role strategy replication,H_R82_witch,aggressive_full improves witch actor payoff over reference in an independent matched replication.,R8.1 replication priority registry,Targeted matched independent replication with frozen policy pair.,results/targeted_replication_stage_r82/r82_game_level_raw.csv,results/targeted_replication_stage_r82/r82_research_report.md,6000,6000,1000,1000,20,10,actor_payoff,aggressive_full vs reference,reference,0.165100,,paired dz,0.1526,"[0.0981, 0.2321]",0.0030,0.0060,Holm across three frozen primary R8.2 contrasts,LEVEL 5 - independent targeted replication,support_rate=0.8000,support_rate=0.9000,frozen scope; independent seeds; matched policy arms,uses existing R6.1 engine without mechanism changes,"same frozen R6.1 behavioral regimes, fresh seeds",independent replication,no hidden-information policy changes introduced,statistically supported improvement,hypothesis supported,Replicates only three load-bearing strategy pairs.,,,R9 can use replicated recommendations only if labels support them.,pending_current_stage_commit,pending_current_stage_commit
r83_villager_final_conclusion,R8.3 Replication consistency audit,replication inference and final role conclusion,H_R83_villager,R8.3 authoritative villager conclusion follows corrected matched-set inference.,R8.2 outputs and R8.3 prompt,Analysis-only recalculation of frozen R8.2 matched game rows.,results/targeted_replication_stage_r82/r82_game_level_raw.csv,results/replication_consistency_stage_r83/r83_research_report.md,6000,6000,1000,1000,20,10,actor_payoff,trust_weighted vs reference,reference,0.1529,,paired actor-payoff difference,0.1529,"[0.0919, 0.2154]",0.0000,0.0001,Holm across three frozen R8.3 primary contrasts,LEVEL 5 - corrected independent replication audit,actor_payoff_support=0.9000; groups=20,actor_payoff_support=0.8000; groups=10,analysis-only; matched_set_id inference block,no gameplay regenerated,fresh R8.2 seeds retained,post-replication correction,no hidden-information integration,statistically supported improvement,hypothesis supported,,r82_villager_replication,,R9 final report must use R8.3 corrected labels.,pending_current_stage_commit,pending_current_stage_commit
r83_seer_final_conclusion,R8.3 Replication consistency audit,replication inference and final role conclusion,H_R83_seer,R8.3 authoritative seer conclusion follows corrected matched-set inference.,R8.2 outputs and R8.3 prompt,Analysis-only recalculation of frozen R8.2 matched game rows.,results/targeted_replication_stage_r82/r82_game_level_raw.csv,results/replication_consistency_stage_r83/r83_research_report.md,6000,6000,1000,1000,20,10,actor_payoff,immediate_reveal vs private_only,private_only,0.0673,,paired actor-payoff difference,0.0673,"[0.0238, 0.1105]",0.0034,0.0034,Holm across three frozen R8.3 primary contrasts,LEVEL 5 - corrected independent replication audit,actor_payoff_support=0.8500; groups=20,actor_payoff_support=0.6000; groups=10,analysis-only; matched_set_id inference block,no gameplay regenerated,fresh R8.2 seeds retained,post-replication correction,no hidden-information integration,statistically supported improvement,hypothesis supported,next-night hazard; one-round survival; two-round survival unavailable from R8.2 export,r82_seer_replication,,R9 final report must use R8.3 corrected labels.,pending_current_stage_commit,pending_current_stage_commit
